date,equity
2023-06-13 00:00:00-04:00,124989.15129627756
2023-06-14 00:00:00-04:00,125715.6229575012
2023-06-15 00:00:00-04:00,126353.42261148032
2023-06-16 00:00:00-04:00,126239.19165584983
2023-06-20 00:00:00-04:00,127034.68210598407
2023-06-21 00:00:00-04:00,125816.62183730333
2023-06-22 00:00:00-04:00,127121.30974617603
2023-06-23 00:00:00-04:00,126083.51734998051
2023-06-26 00:00:00-04:00,124318.82262204119
2023-06-27 00:00:00-04:00,125737.81602790009
2023-06-28 00:00:00-04:00,125808.47925558353
2023-06-29 00:00:00-04:00,125557.07316901632
2023-06-30 00:00:00-04:00,126998.45420628467
2023-07-03 00:00:00-04:00,127773.876152824
2023-07-05 00:00:00-04:00,127907.56645687092
2023-07-06 00:00:00-04:00,127426.32279087187
2023-07-07 00:00:00-04:00,127195.43775967475
2023-07-10 00:00:00-04:00,126177.83451726378
2023-07-11 00:00:00-04:00,126450.46796853561
2023-07-12 00:00:00-04:00,127559.02158067311
2023-07-13 00:00:00-04:00,129146.02224517718
2023-07-14 00:00:00-04:00,129425.96371209424
2023-07-17 00:00:00-04:00,130236.35858164736
2023-07-18 00:00:00-04:00,131035.36670390214
2023-07-19 00:00:00-04:00,131238.97031414846
2023-07-20 00:00:00-04:00,128724.08557481805
2023-07-21 00:00:00-04:00,128059.68253829698
2023-07-24 00:00:00-04:00,128581.35127307051
2023-07-25 00:00:00-04:00,128973.54140318683
2023-07-26 00:00:00-04:00,128504.05126099111
2023-07-27 00:00:00-04:00,127742.29652816965
2023-07-28 00:00:00-04:00,129384.1024254067
2023-07-31 00:00:00-04:00,129402.93540367589
2023-08-01 00:00:00-04:00,128767.7549372864
2023-08-02 00:00:00-04:00,126964.49406559273
2023-08-03 00:00:00-04:00,127172.69959569692
2023-08-04 00:00:00-04:00,127241.43785616056
2023-08-07 00:00:00-04:00,127542.25270598722
2023-08-08 00:00:00-04:00,126891.3441514666
2023-08-09 00:00:00-04:00,125486.16902833962
2023-08-10 00:00:00-04:00,125647.53433513398
2023-08-11 00:00:00-04:00,125021.78374795194
2023-08-14 00:00:00-04:00,126129.04252948772
2023-08-15 00:00:00-04:00,125252.97399208088
2023-08-16 00:00:00-04:00,124399.82039447405
2023-08-17 00:00:00-04:00,123615.10074202328
2023-08-18 00:00:00-04:00,123409.7731456737
2023-08-21 00:00:00-04:00,125692.41492510375
2023-08-22 00:00:00-04:00,125452.45587065842
2023-08-23 00:00:00-04:00,126661.2401820911
2023-08-24 00:00:00-04:00,125326.27417006754
2023-08-25 00:00:00-04:00,125956.04758456591
2023-08-28 00:00:00-04:00,126354.90312236035
2023-08-29 00:00:00-04:00,128464.86406927006
2023-08-30 00:00:00-04:00,128846.65582298016
2023-08-31 00:00:00-04:00,129047.67730351514
2023-09-01 00:00:00-04:00,128213.99710192968
2023-09-05 00:00:00-04:00,128845.62644128117
2023-09-06 00:00:00-04:00,127545.86616695454
2023-09-07 00:00:00-04:00,126950.62057977813
2023-09-08 00:00:00-04:00,126862.21309459388
2023-09-11 00:00:00-04:00,128819.9522423796
2023-09-12 00:00:00-04:00,127693.92310600204
2023-09-13 00:00:00-04:00,128421.7811953411
2023-09-14 00:00:00-04:00,128981.10159763452
2023-09-15 00:00:00-04:00,127549.76837903561
2023-09-18 00:00:00-04:00,127357.15805711367
2023-09-19 00:00:00-04:00,127108.62241798858
2023-09-20 00:00:00-04:00,125828.47066406583
2023-09-21 00:00:00-04:00,124224.23234773199
2023-09-22 00:00:00-04:00,123832.99975077523
2023-09-25 00:00:00-04:00,124310.2375282434
2023-09-26 00:00:00-04:00,122967.46898247406
2023-09-27 00:00:00-04:00,122737.6663435039
2023-09-28 00:00:00-04:00,123237.76216043075
2023-09-29 00:00:00-04:00,123816.14219625099
2023-10-02 00:00:00-04:00,124786.5910803195
2023-10-03 00:00:00-04:00,123166.4515965317
2023-10-04 00:00:00-04:00,124614.32458650561
2023-10-05 00:00:00-04:00,124143.88985617718
2023-10-06 00:00:00-04:00,125331.63284443592
2023-10-09 00:00:00-04:00,125327.6497762718
2023-10-10 00:00:00-04:00,125958.00160742473
2023-10-11 00:00:00-04:00,126612.17322751741
2023-10-12 00:00:00-04:00,126302.46064337736
2023-10-13 00:00:00-04:00,125039.76012384902
2023-10-16 00:00:00-04:00,125924.5548221663
2023-10-17 00:00:00-04:00,125295.59734888906
2023-10-18 00:00:00-04:00,123709.44520691798
2023-10-19 00:00:00-04:00,122641.89213253916
2023-10-20 00:00:00-04:00,121368.81725801562
2023-10-23 00:00:00-04:00,121971.14866711333
2023-10-24 00:00:00-04:00,123041.14556389392
2023-10-25 00:00:00-04:00,121905.8187758743
2023-10-26 00:00:00-04:00,120084.27977653765
2023-10-27 00:00:00-04:00,121094.7104521117
2023-10-30 00:00:00-04:00,121804.34364962326
2023-10-31 00:00:00-04:00,122077.6452434549
2023-11-01 00:00:00-04:00,123695.6504932538
2023-11-02 00:00:00-04:00,125387.55737690089
2023-11-03 00:00:00-04:00,125969.20609686438
2023-11-06 00:00:00-05:00,126609.60247241076
2023-11-07 00:00:00-05:00,127474.13095570862
2023-11-08 00:00:00-05:00,127734.27327534625
2023-11-09 00:00:00-05:00,126787.37255111916
2023-11-10 00:00:00-05:00,128332.43812996036
2023-11-13 00:00:00-05:00,128695.18174656475
2023-11-14 00:00:00-05:00,130394.00208293431
2023-11-15 00:00:00-05:00,130326.87754493835
2023-11-16 00:00:00-05:00,130286.35379584438
2023-11-17 00:00:00-05:00,130296.38316821642
2023-11-20 00:00:00-05:00,131166.98809561878
2023-11-21 00:00:00-05:00,131092.74597491205
2023-11-22 00:00:00-05:00,130946.70809004421
2023-11-24 00:00:00-05:00,130692.65951739592
2023-11-27 00:00:00-05:00,130946.79258756386
2023-11-28 00:00:00-05:00,131569.6233047
2023-11-29 00:00:00-05:00,131173.50505894664
2023-11-30 00:00:00-05:00,130754.5503677268
2023-12-01 00:00:00-05:00,130750.25882883379
2023-12-04 00:00:00-05:00,129698.95694815555
2023-12-05 00:00:00-05:00,130767.60207792118
2023-12-06 00:00:00-05:00,130075.3513907121
2023-12-07 00:00:00-05:00,131015.8971481614
2023-12-08 00:00:00-05:00,131568.0889087349
2023-12-11 00:00:00-05:00,130789.3195401443
2023-12-12 00:00:00-05:00,131367.13926687947
2023-12-13 00:00:00-05:00,132064.5078826397
2023-12-14 00:00:00-05:00,132173.62004504036
2023-12-15 00:00:00-05:00,132716.65212354856
2023-12-18 00:00:00-05:00,133377.01559371885
2023-12-19 00:00:00-05:00,133548.30747010466
2023-12-20 00:00:00-05:00,131962.24999174065
2023-12-21 00:00:00-05:00,132925.4864082184
2023-12-22 00:00:00-05:00,132781.80598851223
2023-12-26 00:00:00-05:00,133136.15015469145
2023-12-27 00:00:00-05:00,133437.47603449062
2023-12-28 00:00:00-05:00,133128.6931921992
2023-12-29 00:00:00-05:00,132751.33579425153
2024-01-02 00:00:00-05:00,131750.65928970888
2024-01-03 00:00:00-05:00,130851.20066152344
2024-01-04 00:00:00-05:00,130292.2295292284
2024-01-05 00:00:00-05:00,130547.43808069953
2024-01-08 00:00:00-05:00,132552.8770764537
2024-01-09 00:00:00-05:00,132660.4677009787
2024-01-10 00:00:00-05:00,133476.60682197774
2024-01-11 00:00:00-05:00,133269.1514665079
2024-01-12 00:00:00-05:00,132989.9603593494
2024-01-16 00:00:00-05:00,133141.16157267604
2024-01-17 00:00:00-05:00,132576.68436515072
2024-01-18 00:00:00-05:00,133374.30940496922
2024-01-19 00:00:00-05:00,134405.64688873396
2024-01-22 00:00:00-05:00,134210.70562690482
2024-01-23 00:00:00-05:00,134622.32037981076
2024-01-24 00:00:00-05:00,134810.0098915514
2024-01-25 00:00:00-05:00,133415.07527608544
2024-01-26 00:00:00-05:00,133344.75464105196
2024-01-29 00:00:00-05:00,134619.0019966915
2024-01-30 00:00:00-05:00,134284.607535156
2024-01-31 00:00:00-05:00,132680.65493252134
2024-02-01 00:00:00-05:00,134179.36953106715
2024-02-02 00:00:00-05:00,135909.0063976564
2024-02-05 00:00:00-05:00,135781.49933499182
2024-02-06 00:00:00-05:00,135862.86914066644
2024-02-07 00:00:00-05:00,136834.2763260698
2024-02-08 00:00:00-05:00,136720.1089611501
2024-02-09 00:00:00-05:00,138074.92402538203
2024-02-12 00:00:00-05:00,137275.24208599937
2024-02-13 00:00:00-05:00,136125.96107313177
2024-02-14 00:00:00-05:00,137047.20746191283
2024-02-15 00:00:00-05:00,137478.5104952797
2024-02-16 00:00:00-05:00,137209.16869237283
2024-02-20 00:00:00-05:00,136191.34792268387
2024-02-21 00:00:00-05:00,136153.51476470355
2024-02-22 00:00:00-05:00,139504.4354162663
2024-02-23 00:00:00-05:00,139028.3416199615
2024-02-26 00:00:00-05:00,139283.06121954197
2024-02-27 00:00:00-05:00,139167.9016569251
2024-02-28 00:00:00-05:00,139043.93082163465
2024-02-29 00:00:00-05:00,139643.12983198924
2024-03-01 00:00:00-05:00,140233.31636584908
2024-03-04 00:00:00-05:00,139371.0618401176
2024-03-05 00:00:00-05:00,137792.67060772705
2024-03-06 00:00:00-05:00,137768.1728801904
2024-03-07 00:00:00-05:00,139016.84731892205
2024-03-08 00:00:00-05:00,137932.46511596942
2024-03-11 00:00:00-04:00,137851.19706228914
2024-03-12 00:00:00-04:00,139557.1236002067
2024-03-13 00:00:00-04:00,138827.01700186793
2024-03-14 00:00:00-04:00,138434.42708860117
2024-03-15 00:00:00-04:00,137713.40445366717
2024-03-18 00:00:00-04:00,138849.7858042689
2024-03-19 00:00:00-04:00,139259.47511924556
2024-03-20 00:00:00-04:00,140392.74423579953
2024-03-21 00:00:00-04:00,139827.5139298305
2024-03-22 00:00:00-04:00,140216.71307918598
2024-03-25 00:00:00-04:00,140205.81343790967
2024-03-26 00:00:00-04:00,140042.20103148517
2024-03-27 00:00:00-04:00,140384.60524884428
2024-03-28 00:00:00-04:00,139990.34426125317
2024-04-01 00:00:00-04:00,139886.46904686454
2024-04-02 00:00:00-04:00,138713.71041931014
2024-04-03 00:00:00-04:00,138875.13948731305
2024-04-04 00:00:00-04:00,138162.11766424618
2024-04-05 00:00:00-04:00,138749.74267350047
2024-04-08 00:00:00-04:00,139120.21989063287
2024-04-09 00:00:00-04:00,139446.50808725465
2024-04-10 00:00:00-04:00,138896.70323724693
2024-04-11 00:00:00-04:00,140712.0457774354
2024-04-12 00:00:00-04:00,139569.48761143145
2024-04-15 00:00:00-04:00,137640.99823250988
2024-04-16 00:00:00-04:00,137219.43772425485
2024-04-17 00:00:00-04:00,136293.88192133952
2024-04-18 00:00:00-04:00,135521.43005253508
2024-04-19 00:00:00-04:00,133507.0039330539
2024-04-22 00:00:00-04:00,134045.15220583882
2024-04-23 00:00:00-04:00,135283.17157716022
2024-04-24 00:00:00-04:00,136662.2262741395
2024-04-25 00:00:00-04:00,137396.76265061446
2024-04-26 00:00:00-04:00,138763.724400383
2024-04-29 00:00:00-04:00,141263.093375952
2024-04-30 00:00:00-04:00,139020.4664151636
2024-05-01 00:00:00-04:00,138698.00933430323
2024-05-02 00:00:00-04:00,140025.6573263388
2024-05-03 00:00:00-04:00,141901.94363114669
2024-05-06 00:00:00-04:00,143057.13585454595
2024-05-07 00:00:00-04:00,142246.7073027956
2024-05-08 00:00:00-04:00,142039.71952224153
2024-05-09 00:00:00-04:00,141877.256214469
2024-05-10 00:00:00-04:00,141687.99589087992
2024-05-13 00:00:00-04:00,142274.8188237222
2024-05-14 00:00:00-04:00,143009.05188506475
2024-05-15 00:00:00-04:00,143581.87519328878
2024-05-16 00:00:00-04:00,143409.44979255408
2024-05-17 00:00:00-04:00,143331.18397475965
2024-05-20 00:00:00-04:00,143552.23842587616
2024-05-21 00:00:00-04:00,144869.09081422602
2024-05-22 00:00:00-04:00,144257.79530263477
2024-05-23 00:00:00-04:00,144294.0801254548
2024-05-24 00:00:00-04:00,145421.86997533508
2024-05-28 00:00:00-04:00,146309.24124668486
2024-05-29 00:00:00-04:00,146326.33702460304
2024-05-30 00:00:00-04:00,145418.17261083075
2024-05-31 00:00:00-04:00,145326.08104802363
2024-06-03 00:00:00-04:00,146124.3236671217
2024-06-04 00:00:00-04:00,146610.70798635937
2024-06-05 00:00:00-04:00,147932.72782258067
2024-06-06 00:00:00-04:00,148275.34757292768
2024-06-07 00:00:00-04:00,148271.74652482045
2024-06-10 00:00:00-04:00,148076.92196971102
2024-06-11 00:00:00-04:00,148948.1499285467
2024-06-12 00:00:00-04:00,150582.85952881083
2024-06-13 00:00:00-04:00,151431.58924436584
2024-06-14 00:00:00-04:00,151232.58248873387
2024-06-17 00:00:00-04:00,152474.05922915437
2024-06-18 00:00:00-04:00,152460.41628498875
2024-06-20 00:00:00-04:00,151462.34408671115
2024-06-21 00:00:00-04:00,151459.65503537297
2024-06-24 00:00:00-04:00,150393.87089669195
2024-06-25 00:00:00-04:00,152009.87737603686
2024-06-26 00:00:00-04:00,153764.65311185105
2024-06-27 00:00:00-04:00,153940.38893046512
2024-06-28 00:00:00-04:00,153047.97636599347
2024-07-01 00:00:00-04:00,155070.5004768882
2024-07-02 00:00:00-04:00,156971.91147393716
2024-07-03 00:00:00-04:00,158711.38355374802
2024-07-05 00:00:00-04:00,159615.3636321809
2024-07-08 00:00:00-04:00,159807.29224775574
2024-07-09 00:00:00-04:00,160561.0550576151
2024-07-10 00:00:00-04:00,161656.5974195345
2024-07-11 00:00:00-04:00,158298.50989986083
2024-07-12 00:00:00-04:00,159270.22378066485
2024-07-15 00:00:00-04:00,159516.85347920484
2024-07-16 00:00:00-04:00,159618.4138850301
2024-07-17 00:00:00-04:00,157252.45690528053
2024-07-18 00:00:00-04:00,156920.75105412293
2024-07-19 00:00:00-04:00,155742.06941289915
2024-07-22 00:00:00-04:00,157291.5936258012
2024-07-23 00:00:00-04:00,157368.69934772886
2024-07-24 00:00:00-04:00,153070.5965468305
2024-07-25 00:00:00-04:00,152636.18211533775
2024-07-26 00:00:00-04:00,153444.98545235564
2024-07-29 00:00:00-04:00,154183.15038879344
2024-07-30 00:00:00-04:00,152436.91397933784
2024-07-31 00:00:00-04:00,155326.4819650533
2024-08-01 00:00:00-04:00,153004.21379687332
2024-08-02 00:00:00-04:00,150833.38315464216
2024-08-05 00:00:00-04:00,147128.6097895249
2024-08-06 00:00:00-04:00,147908.99608234531
2024-08-07 00:00:00-04:00,146800.8406108319
2024-08-08 00:00:00-04:00,148972.65062038146
2024-08-09 00:00:00-04:00,149447.0568213381
2024-08-12 00:00:00-04:00,149879.20051972306
2024-08-13 00:00:00-04:00,152535.49110669983
2024-08-14 00:00:00-04:00,152466.63436539046
2024-08-15 00:00:00-04:00,155120.6369245159
2024-08-16 00:00:00-04:00,155551.2507948737
2024-08-19 00:00:00-04:00,156860.8277790376
2024-08-20 00:00:00-04:00,156727.51358134946
2024-08-21 00:00:00-04:00,157153.4155943186
2024-08-22 00:00:00-04:00,154831.88717394212
2024-08-23 00:00:00-04:00,156632.50819329612
2024-08-26 00:00:00-04:00,155771.7629435578
2024-08-27 00:00:00-04:00,155710.08434040745
2024-08-28 00:00:00-04:00,154743.76451946402
2024-08-29 00:00:00-04:00,154297.76946832016
2024-08-30 00:00:00-04:00,155874.22334833714
2024-09-03 00:00:00-04:00,153339.0405302103
2024-09-04 00:00:00-04:00,153223.3930375841
2024-09-05 00:00:00-04:00,154313.44969704264
2024-09-06 00:00:00-04:00,151445.05921342503
2024-09-09 00:00:00-04:00,153041.06640401576
2024-09-10 00:00:00-04:00,154536.4331700689
2024-09-11 00:00:00-04:00,156762.2286336781
2024-09-12 00:00:00-04:00,157575.47660920522
2024-09-13 00:00:00-04:00,157821.05316805787
2024-09-16 00:00:00-04:00,156877.63588001457
2024-09-17 00:00:00-04:00,157068.5014204888
2024-09-18 00:00:00-04:00,156796.6659005404
2024-09-19 00:00:00-04:00,159480.14653036112
2024-09-20 00:00:00-04:00,159059.4153429668
2024-09-23 00:00:00-04:00,159901.98090119127
2024-09-24 00:00:00-04:00,160628.19713996345
2024-09-25 00:00:00-04:00,161099.55587936734
2024-09-26 00:00:00-04:00,160918.59910245356
2024-09-27 00:00:00-04:00,160684.9514498855
2024-09-30 00:00:00-04:00,161090.05053792827
2024-10-01 00:00:00-04:00,159310.49823240947
2024-10-02 00:00:00-04:00,158723.0223472229
2024-10-03 00:00:00-04:00,158272.0740700339
2024-10-04 00:00:00-04:00,159534.56801434196
2024-10-07 00:00:00-04:00,157937.94776054067
2024-10-08 00:00:00-04:00,159513.34814713782
2024-10-09 00:00:00-04:00,159934.1350839387
2024-10-10 00:00:00-04:00,159999.57223261613
2024-10-11 00:00:00-04:00,158764.4034847568
2024-10-14 00:00:00-04:00,159684.81550526034
2024-10-15 00:00:00-04:00,159138.22274296236
2024-10-16 00:00:00-04:00,159506.28706296557
2024-10-17 00:00:00-04:00,159567.80806182232
2024-10-18 00:00:00-04:00,160176.70052684797
2024-10-21 00:00:00-04:00,160609.7146545152
2024-10-22 00:00:00-04:00,160877.1032074656
2024-10-23 00:00:00-04:00,158891.15067541186
2024-10-24 00:00:00-04:00,162433.00517208764
2024-10-25 00:00:00-04:00,163330.36054042235
2024-10-28 00:00:00-04:00,162874.8577384447
2024-10-29 00:00:00-04:00,162935.7782947941
2024-10-30 00:00:00-04:00,162615.11239011158
2024-10-31 00:00:00-04:00,159393.5303381405
2024-11-01 00:00:00-04:00,160511.05783182522
2024-11-04 00:00:00-05:00,159902.05872675375
2024-11-05 00:00:00-05:00,161509.30683832883
2024-11-06 00:00:00-05:00,165035.4755848498
2024-11-07 00:00:00-05:00,166668.42753646307
2024-11-08 00:00:00-05:00,167676.6074129464
2024-11-11 00:00:00-05:00,168269.50052004075
2024-11-12 00:00:00-05:00,167911.53041630826
2024-11-13 00:00:00-05:00,168287.75317640786
2024-11-14 00:00:00-05:00,167342.84683649638
2024-11-15 00:00:00-05:00,165687.00621671753
2024-11-18 00:00:00-05:00,166612.57009552384
2024-11-19 00:00:00-05:00,168320.80206613278
2024-11-20 00:00:00-05:00,167924.15653168643
2024-11-21 00:00:00-05:00,167620.4691717658
2024-11-22 00:00:00-05:00,167918.67749617458
2024-11-25 00:00:00-05:00,167329.34337439583
2024-11-26 00:00:00-05:00,168522.48501840085
2024-11-27 00:00:00-05:00,167651.6163082996
2024-11-29 00:00:00-05:00,169029.0449661388
2024-12-02 00:00:00-05:00,170235.0837872501
2024-12-03 00:00:00-05:00,170575.4413277417
2024-12-04 00:00:00-05:00,171779.26999231166
2024-12-05 00:00:00-05:00,172914.97686633217
2024-12-06 00:00:00-05:00,173946.70312383663
2024-12-09 00:00:00-05:00,173851.0454901313
2024-12-10 00:00:00-05:00,173852.56981188728
2024-12-11 00:00:00-05:00,175887.19471107126
2024-12-12 00:00:00-05:00,175726.2799472207
2024-12-13 00:00:00-05:00,175699.0256581364
2024-12-16 00:00:00-05:00,177120.131701344
2024-12-17 00:00:00-05:00,177936.32122455828
2024-12-18 00:00:00-05:00,174235.5585460083
2024-12-19 00:00:00-05:00,174532.586309636
2024-12-20 00:00:00-05:00,174929.0672712884
2024-12-23 00:00:00-05:00,175931.80476061578
2024-12-24 00:00:00-05:00,178101.75106944985
2024-12-26 00:00:00-05:00,177525.20350266717
2024-12-27 00:00:00-05:00,175440.29480849084
2024-12-30 00:00:00-05:00,174146.1370177213
2024-12-31 00:00:00-05:00,172828.11486922848
2025-01-02 00:00:00-05:00,171666.89622775442
2025-01-03 00:00:00-05:00,174283.94568720373
2025-01-06 00:00:00-05:00,175209.65608209252
2025-01-07 00:00:00-05:00,172567.5600346641
2025-01-08 00:00:00-05:00,172961.4330650189
2025-01-10 00:00:00-05:00,171359.56089396475
2025-01-13 00:00:00-05:00,171267.90906503354
2025-01-14 00:00:00-05:00,170692.17546034546
2025-01-15 00:00:00-05:00,173778.28040883638
2025-01-16 00:00:00-05:00,172004.1423564772
2025-01-17 00:00:00-05:00,173911.35102826526
2025-01-21 00:00:00-05:00,173914.2017708724
