date,equity
2023-03-27 00:00:00-04:00,108815.35801039363
2023-03-28 00:00:00-04:00,108461.38692745943
2023-03-29 00:00:00-04:00,109640.52021289658
2023-03-30 00:00:00-04:00,110272.19502904807
2023-03-31 00:00:00-04:00,111560.12183107375
2023-04-03 00:00:00-04:00,110924.76847071823
2023-04-04 00:00:00-04:00,110683.85342894452
2023-04-05 00:00:00-04:00,109583.73151019332
2023-04-06 00:00:00-04:00,110037.94039790082
2023-04-10 00:00:00-04:00,109974.8301359576
2023-04-11 00:00:00-04:00,109431.13945690489
2023-04-12 00:00:00-04:00,108598.01000674322
2023-04-13 00:00:00-04:00,109901.35312211762
2023-04-14 00:00:00-04:00,109815.51354320542
2023-04-17 00:00:00-04:00,110158.31720650427
2023-04-18 00:00:00-04:00,110298.71566988248
2023-04-19 00:00:00-04:00,110422.76303888165
2023-04-20 00:00:00-04:00,108824.45749089221
2023-04-21 00:00:00-04:00,109098.05154405868
2023-04-24 00:00:00-04:00,108709.9379133458
2023-04-25 00:00:00-04:00,107633.31175051906
2023-04-26 00:00:00-04:00,108429.87242395029
2023-04-27 00:00:00-04:00,110022.7589997219
2023-04-28 00:00:00-04:00,110356.86268449761
2023-05-01 00:00:00-04:00,110315.8317914285
2023-05-02 00:00:00-04:00,109999.17770306842
2023-05-03 00:00:00-04:00,109754.36221804345
2023-05-04 00:00:00-04:00,109654.97309053317
2023-05-05 00:00:00-04:00,111535.42960805836
2023-05-08 00:00:00-04:00,111768.70089817383
2023-05-09 00:00:00-04:00,111265.46922871802
2023-05-10 00:00:00-04:00,111935.6293111633
2023-05-11 00:00:00-04:00,112136.44804387906
2023-05-12 00:00:00-04:00,111528.89454600206
2023-05-15 00:00:00-04:00,111718.17168291216
2023-05-16 00:00:00-04:00,112078.13816909664
2023-05-17 00:00:00-04:00,113243.77296942935
2023-05-18 00:00:00-04:00,114516.38486641017
2023-05-19 00:00:00-04:00,114438.4597904592
2023-05-22 00:00:00-04:00,114907.01081692404
2023-05-23 00:00:00-04:00,114150.33312012721
2023-05-24 00:00:00-04:00,114016.65346079801
2023-05-25 00:00:00-04:00,117274.10278046576
2023-05-26 00:00:00-04:00,118932.7158985649
2023-05-30 00:00:00-04:00,119961.41595065201
2023-05-31 00:00:00-04:00,119258.46456061551
2023-06-01 00:00:00-04:00,120583.93476437463
2023-06-02 00:00:00-04:00,121092.7080425307
2023-06-05 00:00:00-04:00,121254.8774272772
2023-06-06 00:00:00-04:00,121289.02427915121
2023-06-07 00:00:00-04:00,120240.8010249889
2023-06-08 00:00:00-04:00,121603.92875011197
2023-06-09 00:00:00-04:00,122202.145137292
2023-06-12 00:00:00-04:00,123311.54938022385
2023-06-13 00:00:00-04:00,124294.5034031102
2023-06-14 00:00:00-04:00,124938.51637038312
2023-06-15 00:00:00-04:00,125383.96828489815
2023-06-16 00:00:00-04:00,125220.2343122026
2023-06-20 00:00:00-04:00,126085.65229110126
2023-06-21 00:00:00-04:00,124865.4929245523
2023-06-22 00:00:00-04:00,125943.50548409723
2023-06-23 00:00:00-04:00,125067.32984289626
2023-06-26 00:00:00-04:00,123360.84657848315
2023-06-27 00:00:00-04:00,124751.03644934624
2023-06-28 00:00:00-04:00,124941.10274363328
2023-06-29 00:00:00-04:00,124822.07799495228
2023-06-30 00:00:00-04:00,126154.18841981521
2023-07-03 00:00:00-04:00,126852.45381128068
2023-07-05 00:00:00-04:00,126887.22980467182
2023-07-06 00:00:00-04:00,126556.25908677766
2023-07-07 00:00:00-04:00,126459.76976013894
2023-07-10 00:00:00-04:00,125607.09061403139
2023-07-11 00:00:00-04:00,125793.7884663629
2023-07-12 00:00:00-04:00,126780.2082281542
2023-07-13 00:00:00-04:00,128165.65860878862
2023-07-14 00:00:00-04:00,128317.82749942772
2023-07-17 00:00:00-04:00,129166.85312447262
2023-07-18 00:00:00-04:00,130027.99539472116
2023-07-19 00:00:00-04:00,129939.55453161955
2023-07-20 00:00:00-04:00,127420.3541396873
2023-07-21 00:00:00-04:00,126751.64856406458
2023-07-24 00:00:00-04:00,127292.99127279394
2023-07-25 00:00:00-04:00,127716.11630284181
2023-07-26 00:00:00-04:00,127111.38391760245
2023-07-27 00:00:00-04:00,126478.49478532677
2023-07-28 00:00:00-04:00,127999.64422547029
2023-07-31 00:00:00-04:00,128096.0002093672
2023-08-01 00:00:00-04:00,127547.56291405082
2023-08-02 00:00:00-04:00,125805.84152038791
2023-08-03 00:00:00-04:00,126060.29127213018
2023-08-04 00:00:00-04:00,126061.5744471975
2023-08-07 00:00:00-04:00,126200.91649305495
2023-08-08 00:00:00-04:00,125662.57973314999
2023-08-09 00:00:00-04:00,124288.79584840313
2023-08-10 00:00:00-04:00,124461.37761308858
2023-08-11 00:00:00-04:00,123793.98785148948
2023-08-14 00:00:00-04:00,124901.58417591196
2023-08-15 00:00:00-04:00,124181.88074483769
2023-08-16 00:00:00-04:00,123392.131368591
2023-08-17 00:00:00-04:00,122612.02984558781
2023-08-18 00:00:00-04:00,122356.92487339981
2023-08-21 00:00:00-04:00,124691.85164231015
2023-08-22 00:00:00-04:00,124540.09248756117
2023-08-23 00:00:00-04:00,125667.48158263326
2023-08-24 00:00:00-04:00,124460.89628428087
2023-08-25 00:00:00-04:00,124995.19840232821
2023-08-28 00:00:00-04:00,125358.63505704212
2023-08-29 00:00:00-04:00,127423.51891963228
2023-08-30 00:00:00-04:00,127804.87181854926
2023-08-31 00:00:00-04:00,128071.08592223946
2023-09-01 00:00:00-04:00,127352.59345478225
2023-09-05 00:00:00-04:00,128104.86206168645
2023-09-06 00:00:00-04:00,126865.53586586071
2023-09-07 00:00:00-04:00,126313.04873758648
2023-09-08 00:00:00-04:00,126216.50560113636
2023-09-11 00:00:00-04:00,127935.58150161771
2023-09-12 00:00:00-04:00,126984.61585751842
2023-09-13 00:00:00-04:00,127597.57938057768
2023-09-14 00:00:00-04:00,128050.58495638991
2023-09-15 00:00:00-04:00,126838.30813277196
2023-09-18 00:00:00-04:00,126577.28215013228
2023-09-19 00:00:00-04:00,126408.94535977869
2023-09-20 00:00:00-04:00,125132.79612013315
2023-09-21 00:00:00-04:00,123866.58628889848
2023-09-22 00:00:00-04:00,123468.61944666607
2023-09-25 00:00:00-04:00,124022.59720839302
2023-09-26 00:00:00-04:00,122908.85793044488
2023-09-27 00:00:00-04:00,122805.44583343712
2023-09-28 00:00:00-04:00,123336.68253753196
2023-09-29 00:00:00-04:00,123850.38713054438
2023-10-02 00:00:00-04:00,124875.74323211733
2023-10-03 00:00:00-04:00,123502.58755990042
2023-10-04 00:00:00-04:00,124862.74260364112
2023-10-05 00:00:00-04:00,125021.07051628716
2023-10-06 00:00:00-04:00,125986.74793723758
2023-10-09 00:00:00-04:00,126037.19480159966
2023-10-10 00:00:00-04:00,126367.67765918252
2023-10-11 00:00:00-04:00,127042.39562144305
2023-10-12 00:00:00-04:00,126932.9250280732
2023-10-13 00:00:00-04:00,125705.16475021164
2023-10-16 00:00:00-04:00,126400.27857494474
2023-10-17 00:00:00-04:00,125643.35232942575
2023-10-18 00:00:00-04:00,124136.64638250922
2023-10-19 00:00:00-04:00,122990.32225628386
2023-10-20 00:00:00-04:00,121740.65333157429
2023-10-23 00:00:00-04:00,122421.01228966791
2023-10-24 00:00:00-04:00,123094.33912781531
2023-10-25 00:00:00-04:00,122022.5753616686
2023-10-26 00:00:00-04:00,120318.53640124584
2023-10-27 00:00:00-04:00,121244.7895460221
2023-10-30 00:00:00-04:00,121639.14890767822
2023-10-31 00:00:00-04:00,121829.85155658264
2023-11-01 00:00:00-04:00,123367.14336150452
2023-11-02 00:00:00-04:00,124888.68919771761
2023-11-03 00:00:00-04:00,125532.9537840325
2023-11-06 00:00:00-05:00,126094.72117556816
2023-11-07 00:00:00-05:00,126843.07677390534
2023-11-08 00:00:00-05:00,127135.84536713581
2023-11-09 00:00:00-05:00,126321.90195037177
2023-11-10 00:00:00-05:00,127782.36558242388
2023-11-13 00:00:00-05:00,128117.65282991706
2023-11-14 00:00:00-05:00,129699.4827790324
2023-11-15 00:00:00-05:00,129665.04660384652
2023-11-16 00:00:00-05:00,129646.6396480795
2023-11-17 00:00:00-05:00,129579.0429951222
2023-11-20 00:00:00-05:00,130392.27293549746
2023-11-21 00:00:00-05:00,130224.88702664006
2023-11-22 00:00:00-05:00,129929.66103131272
2023-11-24 00:00:00-05:00,129643.66271130233
2023-11-27 00:00:00-05:00,129898.57795004385
2023-11-28 00:00:00-05:00,130505.0749535952
2023-11-29 00:00:00-05:00,130205.74519744236
2023-11-30 00:00:00-05:00,129644.21309005792
2023-12-01 00:00:00-05:00,129575.05971767481
2023-12-04 00:00:00-05:00,128596.51162694179
2023-12-05 00:00:00-05:00,129591.6439022827
2023-12-06 00:00:00-05:00,128970.46166462173
2023-12-07 00:00:00-05:00,129820.23779222603
2023-12-08 00:00:00-05:00,130384.45856481252
2023-12-11 00:00:00-05:00,129550.81818579041
2023-12-12 00:00:00-05:00,130004.89518588592
2023-12-13 00:00:00-05:00,130553.83337931489
2023-12-14 00:00:00-05:00,130886.70626266755
2023-12-15 00:00:00-05:00,131466.32973935097
2023-12-18 00:00:00-05:00,131937.51835656102
2023-12-19 00:00:00-05:00,132155.47605492774
2023-12-20 00:00:00-05:00,130895.63237110521
2023-12-21 00:00:00-05:00,131728.13260958355
2023-12-22 00:00:00-05:00,131519.84617306353
2023-12-26 00:00:00-05:00,131816.95746007015
2023-12-27 00:00:00-05:00,132083.04287626658
2023-12-28 00:00:00-05:00,131767.61092879277
2023-12-29 00:00:00-05:00,131384.47430038452
2024-01-02 00:00:00-05:00,130239.18367058862
2024-01-03 00:00:00-05:00,129351.11585146512
2024-01-04 00:00:00-05:00,128925.81144700282
2024-01-05 00:00:00-05:00,129183.06796994148
2024-01-08 00:00:00-05:00,130987.54017113241
2024-01-09 00:00:00-05:00,131068.64772505242
2024-01-10 00:00:00-05:00,131780.86255438934
2024-01-11 00:00:00-05:00,131630.84286145904
2024-01-12 00:00:00-05:00,131239.39911427602
2024-01-16 00:00:00-05:00,131506.40178981074
2024-01-17 00:00:00-05:00,130979.73296096736
2024-01-18 00:00:00-05:00,131692.48564973695
2024-01-19 00:00:00-05:00,132744.32397914605
2024-01-22 00:00:00-05:00,132621.37187935063
2024-01-23 00:00:00-05:00,132939.5282768977
2024-01-24 00:00:00-05:00,133316.1409795945
2024-01-25 00:00:00-05:00,131861.94223290886
2024-01-26 00:00:00-05:00,131717.46117876685
2024-01-29 00:00:00-05:00,132852.5262610148
2024-01-30 00:00:00-05:00,132530.90074244078
2024-01-31 00:00:00-05:00,131116.95931774453
2024-02-01 00:00:00-05:00,132184.55620403128
2024-02-02 00:00:00-05:00,133727.474450016
2024-02-05 00:00:00-05:00,133741.49741035493
2024-02-06 00:00:00-05:00,133866.51836347004
2024-02-07 00:00:00-05:00,134785.59944378628
2024-02-08 00:00:00-05:00,134722.6209582922
2024-02-09 00:00:00-05:00,136028.39829592916
2024-02-12 00:00:00-05:00,135249.46804791898
2024-02-13 00:00:00-05:00,134268.28310689048
2024-02-14 00:00:00-05:00,135144.64897123346
2024-02-15 00:00:00-05:00,135568.02592744934
2024-02-16 00:00:00-05:00,135310.47032774688
2024-02-20 00:00:00-05:00,134056.88929567844
2024-02-21 00:00:00-05:00,133870.6492767504
2024-02-22 00:00:00-05:00,137068.05707162427
2024-02-23 00:00:00-05:00,136581.22837468729
2024-02-26 00:00:00-05:00,136946.04286247262
2024-02-27 00:00:00-05:00,136939.49142870284
2024-02-28 00:00:00-05:00,136811.34828160782
2024-02-29 00:00:00-05:00,137416.98332748117
2024-03-01 00:00:00-05:00,138082.15783347934
2024-03-04 00:00:00-05:00,137180.67302135116
2024-03-05 00:00:00-05:00,135759.8096401546
2024-03-06 00:00:00-05:00,135740.61835170165
2024-03-07 00:00:00-05:00,136932.22570097662
2024-03-08 00:00:00-05:00,135874.01003633812
2024-03-11 00:00:00-04:00,135694.89652148075
2024-03-12 00:00:00-04:00,137248.8388174792
2024-03-13 00:00:00-04:00,136367.9302573033
2024-03-14 00:00:00-04:00,135970.92558713895
2024-03-15 00:00:00-04:00,135483.75073989452
2024-03-18 00:00:00-04:00,136544.16031328222
2024-03-19 00:00:00-04:00,136896.89609822183
2024-03-20 00:00:00-04:00,137849.3730223653
2024-03-21 00:00:00-04:00,137357.95790135371
2024-03-22 00:00:00-04:00,137722.07030347578
2024-03-25 00:00:00-04:00,137715.91957979507
2024-03-26 00:00:00-04:00,137550.11306448863
2024-03-27 00:00:00-04:00,137746.0432064804
2024-03-28 00:00:00-04:00,137315.05512678414
2024-04-01 00:00:00-04:00,137314.4702072217
2024-04-02 00:00:00-04:00,136288.51951509106
2024-04-03 00:00:00-04:00,136487.73739168848
2024-04-04 00:00:00-04:00,135952.52333881496
2024-04-05 00:00:00-04:00,136388.00752382659
2024-04-08 00:00:00-04:00,136805.12224557984
2024-04-09 00:00:00-04:00,137013.40856400307
2024-04-10 00:00:00-04:00,136651.8201730511
2024-04-11 00:00:00-04:00,138351.55219903338
2024-04-12 00:00:00-04:00,137461.44630325664
2024-04-15 00:00:00-04:00,135641.12528512592
2024-04-16 00:00:00-04:00,135249.87972963194
2024-04-17 00:00:00-04:00,134270.3343170504
2024-04-18 00:00:00-04:00,133455.56919223766
2024-04-19 00:00:00-04:00,131271.71545211782
2024-04-22 00:00:00-04:00,131669.66841456684
2024-04-23 00:00:00-04:00,132823.89329551376
2024-04-24 00:00:00-04:00,134032.74999545128
2024-04-25 00:00:00-04:00,134766.72298527043
2024-04-26 00:00:00-04:00,135993.67540202662
2024-04-29 00:00:00-04:00,138352.31424236007
2024-04-30 00:00:00-04:00,136328.9958892826
2024-05-01 00:00:00-04:00,135900.67797973438
2024-05-02 00:00:00-04:00,137081.2879538635
2024-05-03 00:00:00-04:00,138851.2076532939
2024-05-06 00:00:00-04:00,139895.55581753017
2024-05-07 00:00:00-04:00,139041.61005081574
2024-05-08 00:00:00-04:00,138802.17627665302
2024-05-09 00:00:00-04:00,138609.48628654305
2024-05-10 00:00:00-04:00,138377.5558421999
2024-05-13 00:00:00-04:00,138897.32783725666
2024-05-14 00:00:00-04:00,139710.11439630133
2024-05-15 00:00:00-04:00,140283.14885678413
2024-05-16 00:00:00-04:00,140116.6194467721
2024-05-17 00:00:00-04:00,140084.26195357402
2024-05-20 00:00:00-04:00,140424.54519054896
2024-05-21 00:00:00-04:00,141643.9398578459
2024-05-22 00:00:00-04:00,141026.51672162383
2024-05-23 00:00:00-04:00,141305.56955672544
2024-05-24 00:00:00-04:00,142436.52073693092
2024-05-28 00:00:00-04:00,143319.94976007598
2024-05-29 00:00:00-04:00,143367.089976612
2024-05-30 00:00:00-04:00,142467.40722536354
2024-05-31 00:00:00-04:00,142213.49286133167
2024-06-03 00:00:00-04:00,142956.9158247239
2024-06-04 00:00:00-04:00,143183.7502272842
2024-06-05 00:00:00-04:00,144441.25886928133
2024-06-06 00:00:00-04:00,144650.68487410428
2024-06-07 00:00:00-04:00,144714.89489937766
2024-06-10 00:00:00-04:00,144543.79390370203
2024-06-11 00:00:00-04:00,145400.2458763022
2024-06-12 00:00:00-04:00,147156.45446618233
2024-06-13 00:00:00-04:00,148019.89587983346
2024-06-14 00:00:00-04:00,147818.14801259094
2024-06-17 00:00:00-04:00,149007.2792027372
2024-06-18 00:00:00-04:00,149016.6182269398
2024-06-20 00:00:00-04:00,148081.99972347985
2024-06-21 00:00:00-04:00,147880.51360366485
2024-06-24 00:00:00-04:00,146625.6766638956
2024-06-25 00:00:00-04:00,148216.25869295583
2024-06-26 00:00:00-04:00,149735.82937982446
2024-06-27 00:00:00-04:00,149858.78946061424
2024-06-28 00:00:00-04:00,149137.26434115483
2024-07-01 00:00:00-04:00,151119.90883568
2024-07-02 00:00:00-04:00,152951.20214774937
2024-07-03 00:00:00-04:00,154648.40464440762
2024-07-05 00:00:00-04:00,155377.60440505177
2024-07-08 00:00:00-04:00,155773.4159018533
2024-07-09 00:00:00-04:00,156574.21629387297
2024-07-10 00:00:00-04:00,157598.97379804187
2024-07-11 00:00:00-04:00,154350.48416300054
2024-07-12 00:00:00-04:00,155162.24835984485
2024-07-15 00:00:00-04:00,155508.26025770174
2024-07-16 00:00:00-04:00,155390.65581307968
2024-07-17 00:00:00-04:00,152962.2075360758
2024-07-18 00:00:00-04:00,152728.50664872373
2024-07-19 00:00:00-04:00,151570.8556326888
2024-07-22 00:00:00-04:00,153211.97084914637
2024-07-23 00:00:00-04:00,153162.1957612178
2024-07-24 00:00:00-04:00,148892.92687779796
2024-07-25 00:00:00-04:00,148431.67829406005
2024-07-26 00:00:00-04:00,148944.19496399234
2024-07-29 00:00:00-04:00,149695.62721827638
2024-07-30 00:00:00-04:00,147840.46050554814
2024-07-31 00:00:00-04:00,150743.01563007414
2024-08-01 00:00:00-04:00,148272.54022747217
2024-08-02 00:00:00-04:00,146193.13232034387
2024-08-05 00:00:00-04:00,143009.78546744405
2024-08-06 00:00:00-04:00,143758.96811092316
2024-08-07 00:00:00-04:00,142577.2043621891
2024-08-08 00:00:00-04:00,144564.8724146558
2024-08-09 00:00:00-04:00,145011.28428554046
2024-08-12 00:00:00-04:00,145541.52184628393
2024-08-13 00:00:00-04:00,147985.26346649433
2024-08-14 00:00:00-04:00,147895.3585056858
2024-08-15 00:00:00-04:00,150294.1795679714
2024-08-16 00:00:00-04:00,150606.57306995185
2024-08-19 00:00:00-04:00,151893.93120913225
2024-08-20 00:00:00-04:00,151663.0188838234
2024-08-21 00:00:00-04:00,152007.8561950173
2024-08-22 00:00:00-04:00,149898.06576153083
2024-08-23 00:00:00-04:00,151522.8646888243
2024-08-26 00:00:00-04:00,150495.3787920241
2024-08-27 00:00:00-04:00,150346.30867704476
2024-08-28 00:00:00-04:00,149410.78225820098
2024-08-29 00:00:00-04:00,148889.31796176758
2024-08-30 00:00:00-04:00,150187.4492792872
2024-09-03 00:00:00-04:00,147680.22648036457
2024-09-04 00:00:00-04:00,147720.50437133753
2024-09-05 00:00:00-04:00,148959.02441275743
2024-09-06 00:00:00-04:00,146331.50778211904
2024-09-09 00:00:00-04:00,147642.93841437405
2024-09-10 00:00:00-04:00,149061.21798682338
2024-09-11 00:00:00-04:00,151204.5982504013
2024-09-12 00:00:00-04:00,151906.93952214372
2024-09-13 00:00:00-04:00,152011.35081669863
2024-09-16 00:00:00-04:00,150988.44588913274
2024-09-17 00:00:00-04:00,151194.9770298358
2024-09-18 00:00:00-04:00,150952.85582890117
2024-09-19 00:00:00-04:00,153706.0702013934
2024-09-20 00:00:00-04:00,153044.46403696045
2024-09-23 00:00:00-04:00,153791.05460405757
2024-09-24 00:00:00-04:00,154573.95720544335
2024-09-25 00:00:00-04:00,155029.80713896133
2024-09-26 00:00:00-04:00,154893.83355810557
2024-09-27 00:00:00-04:00,154648.47759809933
2024-09-30 00:00:00-04:00,155056.74210017253
2024-10-01 00:00:00-04:00,153401.10263145488
2024-10-02 00:00:00-04:00,152992.91000101803
2024-10-03 00:00:00-04:00,152721.28323498118
2024-10-04 00:00:00-04:00,153921.2743990659
2024-10-07 00:00:00-04:00,152751.9053097358
2024-10-08 00:00:00-04:00,154197.96018101828
2024-10-09 00:00:00-04:00,154466.79762173694
2024-10-10 00:00:00-04:00,154570.674666301
2024-10-11 00:00:00-04:00,153261.91338378738
2024-10-14 00:00:00-04:00,154006.5992773273
2024-10-15 00:00:00-04:00,153476.49950526305
2024-10-16 00:00:00-04:00,153797.52109895527
2024-10-17 00:00:00-04:00,153990.13596160553
2024-10-18 00:00:00-04:00,154429.21163794608
2024-10-21 00:00:00-04:00,155062.49175853928
2024-10-22 00:00:00-04:00,155307.9212216785
2024-10-23 00:00:00-04:00,153813.84009702274
2024-10-24 00:00:00-04:00,157369.49130291957
2024-10-25 00:00:00-04:00,158297.76217331563
2024-10-28 00:00:00-04:00,157903.81159547402
2024-10-29 00:00:00-04:00,158175.74811823008
2024-10-30 00:00:00-04:00,157738.9282756804
2024-10-31 00:00:00-04:00,154888.20886012362
2024-11-01 00:00:00-04:00,155808.9933091328
2024-11-04 00:00:00-05:00,155235.8721448901
2024-11-05 00:00:00-05:00,156661.4774468541
2024-11-06 00:00:00-05:00,160335.91049468194
2024-11-07 00:00:00-05:00,161876.00566327677
2024-11-08 00:00:00-05:00,162824.85950247943
2024-11-11 00:00:00-05:00,163569.45143678688
2024-11-12 00:00:00-05:00,163222.40003174258
2024-11-13 00:00:00-05:00,163539.76758227797
2024-11-14 00:00:00-05:00,162787.9219978595
2024-11-15 00:00:00-05:00,161556.8752746788
2024-11-18 00:00:00-05:00,162446.05480716133
2024-11-19 00:00:00-05:00,163861.95703934506
2024-11-20 00:00:00-05:00,163405.6310410116
2024-11-21 00:00:00-05:00,163000.46610946278
2024-11-22 00:00:00-05:00,163275.2096317132
2024-11-25 00:00:00-05:00,162496.39345242607
2024-11-26 00:00:00-05:00,163484.5399320647
2024-11-27 00:00:00-05:00,162711.40558612588
2024-11-29 00:00:00-05:00,163971.9863217292
2024-12-02 00:00:00-05:00,165197.38491925708
2024-12-03 00:00:00-05:00,165508.66131147675
2024-12-04 00:00:00-05:00,166928.46500562876
2024-12-05 00:00:00-05:00,167796.48666167678
2024-12-06 00:00:00-05:00,168780.2488733402
2024-12-09 00:00:00-05:00,168685.88031685006
2024-12-10 00:00:00-05:00,168623.35289247404
2024-12-11 00:00:00-05:00,170572.9138933036
2024-12-12 00:00:00-05:00,170114.29204259033
2024-12-13 00:00:00-05:00,170307.78022471722
2024-12-16 00:00:00-05:00,171738.37887518335
2024-12-17 00:00:00-05:00,172329.10369291477
2024-12-18 00:00:00-05:00,169090.72733639597
2024-12-19 00:00:00-05:00,169434.36725401532
2024-12-20 00:00:00-05:00,169761.59810538415
2024-12-23 00:00:00-05:00,170778.4824854859
2024-12-24 00:00:00-05:00,172684.25818196224
2024-12-26 00:00:00-05:00,172236.79833379935
2024-12-27 00:00:00-05:00,170309.12488117462
2024-12-30 00:00:00-05:00,169213.437582429
2024-12-31 00:00:00-05:00,167906.41677279177
2025-01-02 00:00:00-05:00,166875.8792084726
2025-01-03 00:00:00-05:00,169370.22997994302
2025-01-06 00:00:00-05:00,170464.4564039869
2025-01-07 00:00:00-05:00,167987.79919235245
2025-01-08 00:00:00-05:00,168130.9445690788
2025-01-10 00:00:00-05:00,166807.8413500681
2025-01-13 00:00:00-05:00,166569.56301966048
2025-01-14 00:00:00-05:00,165917.72182418485
2025-01-15 00:00:00-05:00,168884.99089237128
2025-01-16 00:00:00-05:00,167080.3635086036
2025-01-17 00:00:00-05:00,168710.77549412934
